temp_C,rh_percent,pressure_hPa,altitude_ba,latitude,longitude,altitude_gps,time_str,abq_rh,temp_C_abq
4.33,23.8,768.304,2734,34.0689201,-106.9004669,2738,16:31:10,22,-1.4
4.36,23.8,768.039,2736.7,34.0688553,-106.9004059,2740.7,16:31:11,22,-1.5
4.35,23.75,767.761,2739.3,34.0687866,-106.9003525,2743.3,16:31:12,22,-1.5
4.34,23.7,767.47,2742,34.0687218,-106.9002914,2746,16:31:13,22,-1.6
4.29,23.6,767.175,2745.5,34.0686493,-106.9002228,2749.5,16:31:14,22,-1.7
4.41,23.5,766.877,2749,34.0685806,-106.9001465,2753,16:31:15,22,-1.7
4.46,23.4,766.577,2752,34.0685081,-106.9000778,2756,16:31:16,22,-1.8
4.48,23.3,766.276,2755,34.0684395,-106.9000015,2759,16:31:17,22,-1.8
4.5,23.2,765.98,2757.9,34.068367,-106.8999329,2762,16:31:18,22,-1.9
4.52,23,765.689,2760.9,34.0682983,-106.8998642,2765,16:31:19,22,-2
4.55,22.8,765.403,2763.9,34.0682259,-106.8997955,2768,16:31:20,23,-2
4.58,22.6,765.131,2766.9,34.0681534,-106.8997192,2771,16:31:21,23,-2.1
4.6,22.4,764.873,2769.9,34.0680847,-106.8996506,2774,16:31:22,23,-2.1
4.63,22.2,764.631,2772.9,34.0680122,-106.8995819,2777,16:31:23,23,-2.2
4.66,22,764.407,2775.9,34.0679436,-106.8995056,2780,16:31:24,23,-2.3
4.67,21.7,764.184,2778.9,34.0678711,-106.899437,2783,16:31:25,23,-2.3
4.68,21.4,763.958,2780.9,34.0678101,-106.8993683,2785,16:31:26,23,-2.4
4.68,21.1,763.728,2782.9,34.0677414,-106.8992996,2787,16:31:27,23,-2.5
4.7,20.8,763.496,2784.9,34.0676689,-106.899231,2789,16:31:28,23,-2.5
4.66,20.6,763.26,2786.9,34.0676003,-106.899147,2791,16:31:29,23,-2.6
4.67,20.3,763.02,2788.9,34.0675316,-106.8990631,2793,16:31:30,23,-2.6
4.57,20.1,762.78,2791.9,34.0674591,-106.8989868,2796,16:31:31,23,-2.7
4.57,19.9,762.536,2794.9,34.0673904,-106.8989182,2799,16:31:32,23,-2.8
4.59,19.7,762.289,2797.9,34.0673218,-106.8988571,2802,16:31:33,23,-2.8
4.61,19.5,762.038,2800.9,34.0672493,-106.8988037,2805,16:31:34,23,-2.9
4.6,19.3,761.783,2803.9,34.0671806,-106.8987427,2808,16:31:35,23,-2.9
4.65,19.13,761.531,2806.2,34.0671234,-106.8986664,2810.3,16:31:36,23,-3
4.7,18.97,761.28,2808.5,34.0670662,-106.8985901,2812.7,16:31:37,23,-3
4.74,18.8,761.031,2810.8,34.067009,-106.8985138,2815,16:31:38,23,-3.1
4.64,18.6,760.788,2813.8,34.0669403,-106.8984222,2818,16:31:39,23,-3.2
4.57,18.4,760.549,2816.8,34.0668793,-106.8983536,2821,16:31:40,24,-3.2
4.54,18.2,760.314,2818.8,34.0668106,-106.898262,2823,16:31:41,24,-3.3
4.53,18.05,760.081,2821.3,34.0667572,-106.898201,2825.5,16:31:42,24,-3.3
4.52,17.9,759.851,2823.8,34.0667,-106.89814,2828,16:31:43,24,-3.4
4.53,17.75,759.622,2825.8,34.0666351,-106.8980713,2830,16:31:44,24,-3.5
4.53,17.6,759.396,2827.8,34.0665703,-106.8980103,2832,16:31:45,24,-3.5
4.5,17.4,759.172,2830.3,34.0665131,-106.897934,2834.4,16:31:46,24,-3.6
4.49,17.25,758.944,2832.7,34.066452,-106.8978653,2836.9,16:31:47,24,-3.6
4.48,17.1,758.718,2835.1,34.0663948,-106.897789,2839.3,16:31:48,24,-3.7
4.59,16.95,758.494,2837.6,34.0663338,-106.8977127,2841.8,16:31:49,24,-3.7
4.69,16.8,758.269,2840,34.0662766,-106.897644,2844.2,16:31:50,24,-3.8
4.57,16.7,758.048,2842.5,34.0662155,-106.8975677,2846.7,16:31:51,24,-3.8
4.45,16.6,757.831,2844.9,34.0661583,-106.8974915,2849.1,16:31:52,24,-3.9
4.38,16.45,757.616,2847.3,34.0660973,-106.8974228,2851.6,16:31:53,24,-3.9
4.31,16.3,757.403,2849.8,34.06604,-106.8973465,2854,16:31:54,25,-4
4.32,16.3,757.189,2851.8,34.065979,-106.8972931,2856,16:31:55,25,-4.1
4.32,16.2,756.977,2854.8,34.0659218,-106.8972321,2859,16:31:56,25,-4.1
4.3,16.1,756.766,2856.8,34.0658607,-106.8971634,2861,16:31:57,25,-4.2
4.29,16.1,756.555,2858.8,34.0658112,-106.8971024,2863,16:31:58,25,-4.2
4.26,16.1,756.344,2860.8,34.0657616,-106.8970337,2865,16:31:59,25,-4.3
4.25,16,756.133,2863.7,34.0657005,-106.8969727,2868,16:32:00,25,-4.3
4.26,16,755.924,2865.7,34.0656395,-106.8968811,2870,16:32:01,25,-4.4
4.45,16,755.712,2867.7,34.0655708,-106.8967972,2872,16:32:02,25,-4.4
4.49,15.9,755.497,2870.7,34.0655098,-106.8967133,2875,16:32:03,25,-4.5
4.33,15.9,755.28,2873.7,34.0654602,-106.896637,2878,16:32:04,25,-4.6
4.21,15.9,755.064,2875.7,34.0653992,-106.8965836,2880,16:32:05,25,-4.6
4.17,15.9,754.849,2877.7,34.0653496,-106.8965073,2882,16:32:06,25,-4.7
4.14,15.8,754.635,2880.7,34.0652809,-106.8964462,2885,16:32:07,25,-4.7
4.11,15.8,754.423,2882.7,34.0652313,-106.8963928,2887,16:32:08,25,-4.8
4.08,15.8,754.214,2884.7,34.0651703,-106.8963089,2889,16:32:09,25,-4.8
4.05,15.8,754.004,2886.7,34.0651093,-106.8962173,2891,16:32:10,25,-4.9
4.04,15.7,753.795,2888.7,34.0650406,-106.8961411,2893,16:32:11,25,-4.9
4.06,15.7,753.585,2891.7,34.0649796,-106.8960724,2896,16:32:12,25,-5
4.06,15.7,753.377,2893.7,34.06493,-106.8960037,2898,16:32:13,25,-5
4.32,15.7,753.168,2895.7,34.0648918,-106.8959427,2900,16:32:14,25,-5
4.37,15.6,752.964,2897.7,34.0648384,-106.8958664,2902,16:32:15,25,-5.1
4.2,15.6,752.761,2899.7,34.0647888,-106.8957901,2904,16:32:16,25,-5.1
4.08,15.5,752.557,2901.8,34.0647316,-106.8957138,2906.2,16:32:17,26,-5.2
4.04,15.4,752.353,2904,34.0646744,-106.8956451,2908.3,16:32:18,26,-5.2
4,15.3,752.149,2906.1,34.0646172,-106.8955688,2910.5,16:32:19,26,-5.2
3.99,15.25,751.945,2908.3,34.0645599,-106.8955002,2912.6,16:32:20,26,-5.3
3.98,15.2,751.745,2910.4,34.0645027,-106.8954239,2914.8,16:32:21,26,-5.3
3.97,15.1,751.545,2912.6,34.0644455,-106.8953476,2916.9,16:32:22,26,-5.4
3.96,15,751.344,2914.7,34.0643921,-106.8952789,2919.1,16:32:23,26,-5.4
4.01,14.9,751.147,2916.9,34.0643349,-106.8952026,2921.2,16:32:24,26,-5.4
4,14.8,750.953,2919,34.0642776,-106.8951263,2923.4,16:32:25,26,-5.5
3.98,14.7,750.759,2921.2,34.0642204,-106.8950577,2925.5,16:32:26,26,-5.5
3.98,14.65,750.561,2923.3,34.0641632,-106.8949814,2927.7,16:32:27,26,-5.5
3.97,14.6,750.362,2925.5,34.064106,-106.8949127,2929.8,16:32:28,26,-5.6
3.95,14.6,750.166,2927.6,34.0640488,-106.8948364,2932,16:32:29,26,-5.6
3.91,14.6,749.969,2929.6,34.0639915,-106.8947601,2934,16:32:30,26,-5.6
3.91,14.6,749.768,2930.6,34.0639191,-106.8946762,2935,16:32:31,26,-5.7
3.9,14.5,749.567,2933.6,34.0638618,-106.8945999,2938,16:32:32,26,-5.7
3.95,14.5,749.368,2935.6,34.0638046,-106.8945313,2940,16:32:33,26,-5.8
3.97,14.5,749.171,2937.6,34.0637512,-106.8944626,2942,16:32:34,26,-5.8
3.94,14.5,748.971,2939.6,34.0636902,-106.8944016,2944,16:32:35,26,-5.8
3.9,14.5,748.767,2942.6,34.0636406,-106.8943329,2947,16:32:36,26,-5.8
3.89,14.5,748.563,2944.6,34.0635796,-106.8942566,2949,16:32:37,26,-5.9
3.88,14.5,748.363,2946.6,34.0635185,-106.8941879,2951,16:32:38,26,-5.9
3.87,14.6,748.164,2948.6,34.0634499,-106.8941116,2953,16:32:39,26,-6
3.86,14.6,747.962,2950.6,34.0633812,-106.8940277,2955,16:32:40,26,-6
3.85,14.6,747.762,2953.6,34.0633202,-106.8939514,2958,16:32:41,26,-6.1
3.92,14.6,747.564,2955.6,34.0632591,-106.8938828,2960,16:32:42,26,-6.1
4.09,14.6,747.366,2957.6,34.0632019,-106.8938217,2962,16:32:43,26,-6.2
4.25,14.6,747.166,2959.6,34.0631294,-106.8937683,2964,16:32:44,26,-6.2
4.02,14.6,746.967,2962.6,34.0630684,-106.8936996,2967,16:32:45,26,-6.3
3.87,14.7,746.765,2964.5,34.0629997,-106.8936234,2969,16:32:46,26,-6.3
3.79,14.7,746.562,2966.5,34.0629387,-106.8935165,2971,16:32:47,26,-6.4
3.74,14.7,746.36,2968.5,34.06287,-106.8934402,2973,16:32:48,26,-6.4
3.75,14.7,746.156,2971.5,34.062809,-106.8933716,2976,16:32:49,26,-6.5
3.73,14.8,745.956,2973.7,34.062748,-106.8933029,2978.2,16:32:50,26,-6.5
3.7,14.8,745.76,2975.9,34.0626869,-106.8932266,2980.4,16:32:51,26,-6.6
3.67,14.8,745.562,2978.1,34.0626221,-106.893158,2982.6,16:32:52,26,-6.6
3.65,14.85,745.364,2980.3,34.062561,-106.8930817,2984.8,16:32:53,26,-6.7
3.63,14.9,745.163,2982.5,34.0625,-106.893013,2987,16:32:54,26,-6.7
3.62,14.95,744.964,2984,34.0624313,-106.8929214,2988.5,16:32:55,26,-6.8
3.61,15,744.764,2985.5,34.0623589,-106.8928299,2990,16:32:56,26,-6.8
3.6,15.1,744.567,2987.8,34.0623016,-106.892746,2992.3,16:32:57,26,-6.9
3.59,15.15,744.374,2990.1,34.0622406,-106.8926544,2994.6,16:32:58,27,-6.9
3.58,15.2,744.182,2992.4,34.0621834,-106.8925705,2996.9,16:32:59,27,-7
3.58,15.2,743.99,2994.6,34.0621262,-106.8924866,2999.1,16:33:00,27,-7
3.58,15.2,743.798,2996.9,34.0620689,-106.8924026,3001.4,16:33:01,27,-7.1
3.61,15.3,743.601,2999.2,34.0620079,-106.8923111,3003.7,16:33:02,27,-7.1
3.65,15.4,743.404,3001.5,34.0619507,-106.8922272,3006,16:33:03,27,-7.2
3.65,15.3,743.208,3002.5,34.0618782,-106.8921509,3007,16:33:04,27,-7.2
3.64,15.3,743.014,3004.5,34.0618095,-106.892067,3009,16:33:05,27,-7.2
3.63,15.3,742.82,3007.5,34.0617485,-106.8919983,3012,16:33:06,27,-7.3
3.61,15.3,742.628,3009.5,34.0616913,-106.8919067,3014,16:33:07,27,-7.3
3.59,15.3,742.434,3011.5,34.0616302,-106.8918381,3016,16:33:08,27,-7.4
3.58,15.4,742.238,3013.5,34.0615692,-106.8917465,3018,16:33:09,27,-7.4
3.58,15.4,742.039,3015.4,34.0615082,-106.8916702,3020,16:33:10,27,-7.4
3.56,15.6,741.842,3018.4,34.0614395,-106.8915787,3023,16:33:11,27,-7.5
3.56,15.7,741.641,3020.4,34.0613708,-106.8914871,3025,16:33:12,27,-7.5
3.56,15.8,741.437,3022.4,34.0612984,-106.8914032,3027,16:33:13,27,-7.6
3.55,15.9,741.228,3024.4,34.0612411,-106.8912964,3029,16:33:14,27,-7.6
3.54,16,741.018,3026.4,34.0611801,-106.8912125,3031,16:33:15,27,-7.7
3.57,16.1,740.811,3028.4,34.0611191,-106.8911438,3033,16:33:16,27,-7.7
3.62,16.2,740.607,3030.4,34.0610619,-106.8910522,3035,16:33:17,27,-7.7
3.62,16.3,740.404,3033.4,34.0610008,-106.8909683,3038,16:33:18,27,-7.8
3.57,16.3,740.198,3036.4,34.0609398,-106.8908768,3041,16:33:19,27,-7.8
3.58,16.3,739.991,3038.4,34.0608711,-106.8907776,3043,16:33:20,27,-7.8
3.6,16.3,739.786,3040.4,34.0608101,-106.8906784,3045,16:33:21,27,-7.9
3.61,16.3,739.577,3042.4,34.06073,-106.8905792,3047,16:33:22,27,-7.9
3.6,16.3,739.367,3044.4,34.0606613,-106.89048,3049,16:33:23,27,-7.9
3.61,16.2,739.162,3046.4,34.0606003,-106.8903885,3051,16:33:24,27,-8
3.62,16.2,738.962,3048.4,34.0605392,-106.8902893,3053,16:33:25,27,-8
3.62,16.2,738.763,3050.6,34.060482,-106.8901978,3055.2,16:33:26,27,-8
3.61,16.2,738.562,3052.7,34.060421,-106.8900986,3057.4,16:33:27,27,-8.1
3.6,16.2,738.36,3054.9,34.0603638,-106.890007,3059.5,16:33:28,27,-8.1
3.58,16.25,738.157,3057.1,34.0603027,-106.8899155,3061.7,16:33:29,27,-8.1
3.56,16.3,737.955,3059.3,34.0602455,-106.8898163,3063.9,16:33:30,27,-8.2
3.57,16.3,737.754,3061.4,34.0601845,-106.8897247,3066.1,16:33:31,27,-8.2
3.58,16.3,737.552,3063.6,34.0601273,-106.8896255,3068.3,16:33:32,27,-8.2
3.54,16.3,737.355,3065.8,34.0600662,-106.889534,3070.5,16:33:33,27,-8.3
3.52,16.3,737.161,3068,34.060009,-106.8894424,3072.6,16:33:34,27,-8.3
3.5,16.35,736.967,3070.2,34.059948,-106.8893433,3074.8,16:33:35,27,-8.3
3.49,16.4,736.773,3072.3,34.0598907,-106.8892517,3077,16:33:36,27,-8.4
3.47,16.4,736.58,3075.3,34.0598297,-106.8891373,3080,16:33:37,27,-8.4
3.48,16.4,736.387,3077.3,34.059761,-106.8890381,3082,16:33:38,27,-8.5
3.49,16.5,736.196,3078.3,34.0597,-106.8889389,3083,16:33:39,27,-8.5
3.5,16.5,736.002,3080.3,34.0596313,-106.8888397,3085,16:33:40,27,-8.5
3.51,16.5,735.808,3083.3,34.0595703,-106.8887405,3088,16:33:41,27,-8.6
3.52,16.5,735.612,3085.3,34.0595093,-106.8886414,3090,16:33:42,27,-8.6
3.49,16.6,735.415,3088.3,34.0594482,-106.8885269,3093,16:33:43,27,-8.6
3.46,16.6,735.218,3090.3,34.059391,-106.8884201,3095,16:33:44,27,-8.7
3.44,16.6,735.023,3092.3,34.05933,-106.8883209,3097,16:33:45,27,-8.7
3.42,16.6,734.829,3094.3,34.059269,-106.8882065,3099,16:33:46,27,-8.7
3.48,16.6,734.633,3097.3,34.0592194,-106.8881302,3102,16:33:47,27,-8.8
3.51,16.6,734.436,3100.3,34.0591507,-106.888031,3105,16:33:48,27,-8.8
3.46,16.6,734.234,3102.3,34.0590897,-106.8879395,3107,16:33:49,27,-8.8
3.4,16.7,734.026,3104.3,34.059021,-106.8878326,3109,16:33:50,27,-8.9
3.35,16.7,733.815,3106.3,34.0589485,-106.8877335,3111,16:33:51,27,-8.9
3.3,16.7,733.599,3108.3,34.0588799,-106.887619,3113,16:33:52,27,-8.9
3.29,16.7,733.38,3111.3,34.0588188,-106.8875427,3116,16:33:53,27,-9
3.27,16.7,733.162,3113.3,34.0587616,-106.8874435,3118,16:33:54,27,-9
3.23,16.7,732.942,3116.2,34.0587082,-106.8873367,3121,16:33:55,27,-9
3.19,16.7,732.72,3118.7,34.0586472,-106.8872452,3123.5,16:33:56,27,-9
3.16,16.7,732.496,3121.2,34.0585899,-106.8871536,3126,16:33:57,27,-9.1
3.12,16.8,732.273,3124.2,34.0585213,-106.8870468,3129,16:33:58,27,-9.1
3.12,16.8,732.054,3127.2,34.0584488,-106.8869476,3132,16:33:59,27,-9.1
3.11,16.8,731.84,3129.2,34.0583839,-106.8868408,3134,16:34:00,27,-9.2
3.1,16.8,731.632,3131.2,34.0583191,-106.8867264,3136,16:34:01,27,-9.2
3.08,16.9,731.43,3133.2,34.0582619,-106.8866272,3138,16:34:02,26,-9.2
3.09,16.9,731.234,3136.2,34.0582008,-106.8865433,3141,16:34:03,26,-9.3
3.09,16.93,731.044,3138.3,34.058136,-106.8864441,3143.1,16:34:04,26,-9.3
3.09,16.97,730.853,3140.4,34.0580711,-106.8863373,3145.2,16:34:05,26,-9.3
3.09,17,730.662,3142.5,34.0580063,-106.8862381,3147.3,16:34:06,26,-9.4
3.06,17,730.469,3144.6,34.0579414,-106.8861313,3149.4,16:34:07,26,-9.4
3.04,17,730.278,3146.7,34.0578804,-106.8860321,3151.6,16:34:08,26,-9.4
3.02,17.05,730.09,3148.8,34.0578156,-106.8859253,3153.7,16:34:09,26,-9.5
3.01,17.1,729.899,3151,34.0577507,-106.8858261,3155.8,16:34:10,26,-9.5
2.97,17.1,729.707,3153.1,34.0576859,-106.8857193,3157.9,16:34:11,25,-9.5
2.94,17.1,729.512,3155.2,34.057621,-106.8856201,3160,16:34:12,25,-9.5
2.91,17.1,729.319,3157.2,34.05756,-106.8855133,3162,16:34:13,25,-9.5
2.9,17.1,729.126,3159.2,34.0574989,-106.8853989,3164,16:34:14,25,-9.6
2.9,17.2,728.933,3161.2,34.0574417,-106.8852844,3166,16:34:15,25,-9.6
2.87,17.2,728.74,3163.2,34.0573807,-106.8851776,3168,16:34:16,24,-9.6
2.87,17.2,728.546,3165.1,34.0573082,-106.8850784,3170,16:34:17,24,-9.6
2.88,17.3,728.356,3167.1,34.0572395,-106.8849716,3172,16:34:18,24,-9.6
2.83,17.3,728.165,3169.1,34.0571899,-106.8848801,3174,16:34:19,24,-9.6
2.79,17.3,727.975,3171.1,34.0571289,-106.8847733,3176,16:34:20,24,-9.7
2.8,17.3,727.786,3173.1,34.0570602,-106.8846664,3178,16:34:21,24,-9.7
2.8,17.4,727.599,3175.1,34.0569916,-106.8845673,3180,16:34:22,23,-9.7
2.92,17.4,727.409,3178.1,34.0569115,-106.8844681,3183,16:34:23,23,-9.7
2.91,17.5,727.217,3180.1,34.056839,-106.8843613,3185,16:34:24,23,-9.7
2.79,17.5,727.024,3182.1,34.0567703,-106.8842468,3187,16:34:25,23,-9.8
2.8,17.5,726.834,3184.1,34.0567017,-106.8841171,3189,16:34:26,23,-9.8
2.78,17.5,726.645,3186.1,34.0566406,-106.8840103,3191,16:34:27,23,-9.8
2.72,17.6,726.461,3188.1,34.0565681,-106.8839035,3193,16:34:28,23,-9.8
2.66,17.6,726.276,3190.1,34.0564995,-106.8837967,3195,16:34:29,23,-9.8
2.63,17.6,726.093,3193.1,34.0564308,-106.8836975,3198,16:34:30,22,-9.9
2.7,17.7,725.909,3195.1,34.0563698,-106.8835983,3200,16:34:31,22,-9.9
2.76,17.7,725.724,3197.1,34.0563202,-106.8834915,3202,16:34:32,22,-9.9
2.66,17.7,725.539,3199.1,34.0562592,-106.8833694,3204,16:34:33,22,-9.9
2.6,17.7,725.356,3201.1,34.0561905,-106.8832626,3206,16:34:34,22,-9.9
2.55,17.8,725.173,3203.1,34.0561104,-106.8831329,3208,16:34:35,22,-10
2.52,17.8,724.99,3205.1,34.0560417,-106.8830109,3210,16:34:36,22,-10
2.5,17.8,724.808,3207.1,34.0559692,-106.8828964,3212,16:34:37,25,-10
2.49,17.82,724.625,3209.1,34.0559044,-106.8827896,3214,16:34:38,25,-10
2.47,17.85,724.439,3211.1,34.0558357,-106.8826752,3216,16:34:39,25,-10.1
2.45,17.88,724.254,3213.1,34.0557709,-106.8825684,3218,16:34:40,25,-10.1
2.43,17.9,724.067,3215,34.0557022,-106.8824615,3220,16:34:41,25,-10.1
2.47,17.92,723.879,3217,34.0556374,-106.8823547,3222,16:34:42,25,-10.2
2.5,17.95,723.695,3219,34.0555725,-106.8822479,3224,16:34:43,25,-10.2
2.54,17.98,723.512,3221,34.0555038,-106.8821335,3226,16:34:44,25,-10.2
2.57,18,723.331,3223,34.055439,-106.8820267,3228,16:34:45,25,-10.3
2.7,18,723.149,3225,34.0553589,-106.8819122,3230,16:34:46,25,-10.3
2.51,18.1,722.971,3227,34.0552902,-106.8817978,3232,16:34:47,25,-10.4
2.44,18.1,722.795,3230,34.0552216,-106.881691,3235,16:34:48,25,-10.4
2.38,18.1,722.62,3231,34.0551491,-106.8815765,3236,16:34:49,25,-10.4
2.34,18.2,722.45,3233,34.0550804,-106.8814774,3238,16:34:50,25,-10.5
2.36,18.2,722.28,3235,34.0550003,-106.8813705,3240,16:34:51,25,-10.5
2.34,18.2,722.11,3237,34.0549202,-106.8812637,3242,16:34:52,25,-10.6
2.36,18.3,721.94,3239,34.0548592,-106.8811417,3244,16:34:53,25,-10.6
2.32,18.3,721.772,3241,34.0547905,-106.8810196,3246,16:34:54,25,-10.6
2.28,18.4,721.602,3243,34.0547295,-106.8808975,3248,16:34:55,25,-10.7
2.28,18.4,721.434,3245,34.0546608,-106.8807678,3250,16:34:56,25,-10.8
2.29,18.5,721.268,3247,34.0545883,-106.880661,3252,16:34:57,25,-10.8
2.28,18.6,721.099,3249,34.0545197,-106.8805466,3254,16:34:58,25,-10.8
2.27,18.7,720.929,3251,34.054451,-106.8804626,3256,16:34:59,25,-10.9
2.27,18.7,720.759,3253,34.0543709,-106.8803482,3258,16:35:00,25,-10.9
2.27,18.8,720.586,3255,34.0542984,-106.8802338,3260,16:35:01,25,-11
2.3,18.8,720.413,3257,34.0542297,-106.8801117,3262,16:35:02,25,-11
2.19,18.8,720.243,3259,34.0541496,-106.8799973,3264,16:35:03,25,-11.1
2.12,18.8,720.073,3261,34.054081,-106.8798828,3266,16:35:04,25,-11.1
2.08,18.8,719.902,3262.9,34.0540199,-106.8797531,3268,16:35:05,25,-11.1
2.06,18.8,719.731,3264.9,34.0539589,-106.8796463,3270,16:35:06,25,-11.1
2.05,18.8,719.559,3266.9,34.0538902,-106.8795395,3272,16:35:07,25,-11.2
2.07,18.8,719.386,3268.9,34.0538292,-106.8794403,3274,16:35:08,25,-11.2
2.12,18.8,719.214,3270.9,34.0537605,-106.8793259,3276,16:35:09,25,-11.2
2.16,18.8,719.044,3272.9,34.053688,-106.8792114,3278,16:35:10,25,-11.3
2.18,18.8,718.872,3274.9,34.0536194,-106.8791046,3280,16:35:11,25,-11.3
2.21,18.8,718.703,3276.9,34.0535507,-106.8789902,3282,16:35:12,25,-11.3
2.23,18.8,718.534,3278.9,34.0534782,-106.8788757,3284,16:35:13,25,-11.4
2.27,18.8,718.364,3280.9,34.0534096,-106.8787613,3286,16:35:14,25,-11.4
2.25,18.8,718.194,3282.9,34.0533409,-106.8786469,3288,16:35:15,25,-11.4
2.21,18.8,718.024,3284.9,34.0532799,-106.8785324,3290,16:35:16,25,-11.4
2.16,18.7,717.858,3286.9,34.0532112,-106.8784409,3292,16:35:17,25,-11.5
2.13,18.7,717.692,3287.9,34.0531502,-106.8783264,3293,16:35:18,25,-11.5
2.11,18.6,717.526,3289.9,34.0530701,-106.8782425,3295,16:35:19,25,-11.5
2.1,18.6,717.358,3291.6,34.0530014,-106.8781281,3296.7,16:35:20,25,-11.6
2.08,18.6,717.192,3293.2,34.0529289,-106.8780136,3298.3,16:35:21,25,-11.6
2.08,18.6,717.025,3294.9,34.0528603,-106.8778992,3300,16:35:22,25,-11.6
2.07,18.5,716.86,3296.9,34.0527802,-106.8777771,3302,16:35:23,25,-11.6
2.06,18.4,716.695,3298.9,34.0527115,-106.8776703,3304,16:35:24,25,-11.7
2.05,18.4,716.531,3300.9,34.052639,-106.8775711,3306,16:35:25,26,-11.7
2.06,18.3,716.366,3302.9,34.0525703,-106.8774719,3308,16:35:26,26,-11.7
2.2,18.3,716.204,3304.9,34.0525093,-106.8773727,3310,16:35:27,26,-11.8
2.42,18.2,716.039,3306.9,34.0524406,-106.8772812,3312,16:35:28,26,-11.8
2.3,18.1,715.875,3308.9,34.0523796,-106.877182,3314,16:35:29,26,-11.8
2.16,18,715.71,3310.8,34.0522995,-106.8770905,3316,16:35:30,26,-11.8
2.13,17.9,715.548,3311.8,34.0522308,-106.8769836,3317,16:35:31,26,-11.9
2.1,17.6,715.385,3313.8,34.0521698,-106.8768692,3319,16:35:32,26,-11.9
2.07,17.5,715.225,3315.8,34.0520897,-106.8767471,3321,16:35:33,26,-11.9
2.03,17.3,715.064,3317.8,34.052021,-106.8766479,3323,16:35:34,26,-12
2.08,17.1,714.902,3319.8,34.0519409,-106.8765488,3325,16:35:35,26,-12
2.08,16.9,714.738,3321.8,34.0518799,-106.8764572,3327,16:35:36,26,-12.1
2.06,16.7,714.572,3323.8,34.0518112,-106.8763733,3329,16:35:37,26,-12.1
2.04,16.6,714.402,3325.8,34.0517387,-106.8762665,3331,16:35:38,26,-12.1
2.03,16.4,714.228,3327.8,34.0516815,-106.8761826,3333,16:35:39,26,-12.2
2.01,16.3,714.048,3329.8,34.0516014,-106.876091,3335,16:35:40,26,-12.2
1.98,16.2,713.869,3331.8,34.0515213,-106.8759918,3337,16:35:41,26,-12.2
1.93,16.15,713.691,3334.3,34.0514526,-106.8759003,3339.5,16:35:42,26,-12.3
1.88,16.1,713.514,3336.8,34.0513802,-106.8758011,3342,16:35:43,26,-12.3
1.89,16.05,713.329,3339.3,34.0513229,-106.8757019,3344.5,16:35:44,26,-12.3
1.9,16,713.138,3341.8,34.0512619,-106.8756027,3347,16:35:45,26,-12.3
1.84,15.9,712.946,3343.8,34.0511894,-106.8755112,3349,16:35:46,26,-12.3
1.85,15.85,712.753,3345.7,34.0511169,-106.8754272,3350.9,16:35:47,26,-12.3
1.86,15.8,712.565,3347.5,34.0510406,-106.8753357,3352.8,16:35:48,26,-12.4
1.87,15.8,712.383,3349.4,34.0509682,-106.8752441,3354.6,16:35:49,26,-12.4
1.89,15.8,712.206,3351.3,34.0508957,-106.8751602,3356.5,16:35:50,26,-12.4
1.9,15.7,712.03,3353.1,34.0508194,-106.8750763,3358.4,16:35:51,26,-12.4
1.92,15.6,711.852,3355,34.0507469,-106.8749847,3360.3,16:35:52,25,-12.4
1.93,15.55,711.676,3356.9,34.0506706,-106.8748932,3362.1,16:35:53,25,-12.4
1.94,15.5,711.498,3358.7,34.0505981,-106.8748093,3364,16:35:54,25,-12.4
1.92,15.4,711.325,3360.7,34.0505219,-106.874733,3366,16:35:55,25,-12.4
1.91,15.4,711.154,3363.7,34.0504494,-106.8746338,3369,16:35:56,25,-12.5
1.95,15.3,710.984,3365.7,34.0503807,-106.8745499,3371,16:35:57,25,-12.5
1.96,15.2,710.816,3366.7,34.0503197,-106.8744736,3372,16:35:58,25,-12.5
2.1,15.1,710.647,3368.7,34.0502586,-106.8743896,3374,16:35:59,25,-12.5
2.11,15,710.48,3370.7,34.05019,-106.8743134,3376,16:36:00,25,-12.6
2.04,15,710.311,3373.7,34.0501289,-106.8742294,3379,16:36:01,25,-12.6
1.98,14.9,710.146,3375.7,34.0500488,-106.8741379,3381,16:36:02,26,-12.6
1.93,14.7,709.981,3376.7,34.0499687,-106.8740463,3382,16:36:03,26,-12.7
1.9,14.7,709.817,3378.7,34.0499001,-106.87397,3384,16:36:04,26,-12.7
1.89,14.6,709.655,3379.7,34.0498199,-106.8738937,3385,16:36:05,26,-12.8
1.88,14.5,709.496,3381.7,34.0497513,-106.8738098,3387,16:36:06,26,-12.8
1.88,14.4,709.34,3383.7,34.0496712,-106.8737183,3389,16:36:07,26,-12.8
1.87,14.4,709.185,3384.7,34.0496216,-106.8736267,3390,16:36:08,26,-12.8
1.85,14.3,709.028,3385.7,34.0495682,-106.8735428,3391,16:36:09,26,-12.9
1.93,14.3,708.875,3387.7,34.049511,-106.8734589,3393,16:36:10,26,-12.9
1.94,14.2,708.716,3389.7,34.0494499,-106.8733826,3395,16:36:11,26,-12.9
1.87,14.2,708.561,3391.7,34.0493813,-106.8732986,3397,16:36:12,26,-13
1.79,14.1,708.405,3393.7,34.0493202,-106.8732071,3399,16:36:13,26,-13
1.82,14.1,708.254,3394.7,34.0492401,-106.8731308,3400,16:36:14,26,-13
